"NAME","GENRES","DEVELOPER","PUBLISHER","RELEASE DATE","PLATFORMS","TAGS","SP/COOP/MP","BASE PRICE","NEGATIVE REVIEWS","POSITIVE REVIEWS","TOTAL REVIEWS","24-HR PEAK (2/28)","ALL TIME PEAK","positive_review_rate","peak_ratio","success","log_negative_reviews","log_positive_reviews","log_total_reviews","log_peak","log_all_time_peak"
"We Were Here","Action,Adventure,Indie,Free to Play","Total Mayhem Games","Total Mayhem Games",2017-02-03,"Windows,macO","Free to Play,Co-op,Escape Room,Puzzle,Horror,Multiplayer,Co-op Campaign,Mystery,Adventure,Psychological Horror,Online Co-Op,Exploration,First-Person,Investigation,Atmospheric,Multiple Endings,Indie,Casual,Dark,Action-Adventure","Online Co-op",0,2447,23749,26196,276,1736,0.906588792182012,0.158986175115207,0,7.80302664363222,10.0753378094628,10.1734001793763,5.62401750618734,7.4599147662411
"Black Desert","Action,Adventure,Massively Multiplayer,RPG,Simulation,Strategy","Pearl Abyss","Pearl Abyss",2017-05-24,"Windows","MMORPG,Massively Multiplayer,Open World,RPG,Character Customization,Adventure,Fantasy,Action,Strategy,3D,Medieval,Crafting,Atmospheric,Simulation,Magic,Multiplayer,Cooking,PvP,War,Combat","Online PvP,Online Co-op",9.99,19217,57795,77012,19251,59917,0.750467459616683,0.321294457332644,0,9.86360261883721,10.9646748481135,11.2517295177543,9.865370230423,11.0007322397969
"Estranged: The Departure","Action,Adventure,Casual,Indie","Alan Edwardes","Alan Edwardes",2020-05-22,"Windows,macOS,SteamOS,Linu","Early Access,Adventure,Action,Indie,Casual,Horror,FPS,Zombies,Singleplayer,Shooter,Survival Horror,First-Person,Atmospheric,Multiplayer,Mod,Walking Simulator,Puzzle,Free to Play","Single-player",5.99,279,1883,2162,0,7199,0.87095282146161,0,0,5.63478960316925,7.54115245513631,7.67925142595306,0,8.88183630500415
"The End Is Nigh","Action,Adventure,Indie","Edmund McMillen,Tyler Glaiel","Edmund McMillen,Tyler Glaiel",2017-07-12,"Windows,macOS,SteamOS,Linu","Precision Platformer,Platformer,Indie,Difficult,Great Soundtrack,Adventure,Singleplayer,2D,Action,Pixel Graphics,Post-apocalyptic,Dark,Funny,Memes,Atmospheric,Dark Fantasy,Dark Comedy,Historical,Retro,Metroidvania","Single-player",0,185,2682,2867,12,1643,0.935472619462853,0.00730371272063299,0,5.2257466737132,7.89469085042562,7.96137020171951,2.56494935746154,7.40488757561612
"InfiniPicross","Casual,Indie","Reverse Impact","Reverse Impact",2017-03-06,"Windows,macOS,SteamOS,Linu","Casual,Indie,Puzzle","Single-player",1.99,54,124,178,0,0,0.696629213483146,NA,0,4.00733318523247,4.8283137373023,5.18738580584075,0,0
"Slash It 2","Action,Casual,Indie","EGAMER","SA Industry",2017-01-24,"Windows,macOS,SteamOS,Linu","Casual,Indie,Action,Typing,Rhythm,Music","Single-player",13.99,135,1083,1218,0,0,0.889162561576355,NA,0,4.91265488573605,6.98841318199959,7.10578612948127,0,0
"Artifact","Strategy","Valve","Valve",2018-11-28,"Windows,macOS,SteamOS,Linu","Card Battler,Deckbuilding,Card Game,Trading Card Game,Strategy,Multiplayer,eSports,Tactical,Competitive,Turn-Based Strategy,Difficult,Fantasy,Singleplayer,Casual,Turn-Based,Great Soundtrack,Atmospheric,Magic,Funny,Violent","Single-player,Online PvP",0,13214,11592,24806,0,0,0.467306296863662,NA,0,9.48910782703839,9.3581567466704,10.1188811503903,0,0
"Mad Digger","Casual,Indie,Simulation","Berezka","KuKo",2017-12-12,"Windows","Simulation,Casual,Indie,Adventure","Single-player",0.99,72,167,239,3,1414,0.698744769874477,0.00212164073550212,0,4.29045944114839,5.12396397940326,5.48063892334199,1.38629436111989,7.25488481007734
"Sonic Mania","Action,Adventure,Casual","Christian Whitehead,Headcannon,PagodaWest Games","SEGA",2017-08-29,"Windows","Great Soundtrack,2D,Platformer,Retro,Classic,Pixel Graphics,Fast-Paced,Colorful,Adventure,Action,Side Scroller,Singleplayer,Family Friendly,Casual,Local Co-Op,Multiplayer,Arcade,Action-Adventure,Cartoony,Remake","Single-player,Shared/Split Screen PvP,Shared/Split Screen Co-op",19.99,1521,22158,23679,110,11883,0.935765868491068,0.00925692165278128,1,7.32778053842163,10.0059990134892,10.0723860889979,4.70953020131233,9.3829482365825
"Operation swat","Action,Strategy","WhackAKey Games","Conglomerate 5",2017-01-30,"Windows","Action,Strategy,FPS,Shooter,Team-Based,Violent,First-Person,Psychological,Modern,Tactical,Military,Survival,Singleplayer,Indie,Horror,Psychological Horror,Female Protagonist,Memes,Multiplayer,Anime","Single-player",0.99,43,43,86,0,1926,0.5,0,0,3.78418963391826,3.78418963391826,4.46590811865458,0,7.56371966841437
"Civil War: Battle of Petersburg","Strategy","Cult Software","Cult Software",2017-02-08,"Windows,macOS,SteamOS,Linu","Strategy,Wargame,America,War,Hex Grid,Historical,Local Co-Op,Turn-Based,Turn-Based Combat,Turn-Based Strategy,Tactical,Board Game,Grand Strategy,Turn-Based Tactics,Minimalist,2D,Hand-drawn,Naval,PvP,Multiplayer","Single-player,Shared/Split Screen PvP",0.99,39,176,215,0,0,0.818604651162791,NA,0,3.68887945411394,5.17614973257383,5.37527840768417,0,0
"Big Bia","Casual,Indie,Strategy","Pixel House Games","INDIECN",2022-06-10,"Windows","Strategy,Roguelite,Turn-Based Combat,Roguelike,Voxel,Card Game,Board Game,Casual,Card Battler,3D,Combat,Singleplayer,Experimental,Turn-Based Strategy,Early Access,RTS,Tabletop,Indie","Single-player",14.99,361,980,1341,0,0,0.730797912005966,NA,0,5.89164421182577,6.88857245956536,7.20191631753163,0,0
"Trailmakers","Action,Adventure,Indie,Racing,Simulation","Flashbulb","Flashbulb",2019-09-18,"Windows","Puzzle,Open World,Multiplayer,Vehicular Combat,Jet,Tanks,Moddable,Sandbox,Building,Physics,Destruction,Exploration,Driving,Simulation,Flight,Co-op,Racing,Space,Robots,Submarine","Single-player,Online PvP,Online Co-op",24.99,1476,18656,20132,956,4111,0.926683886350089,0.232546825589881,1,7.29776828253138,9.833976689772,9.91011553882635,6.86380339145295,8.321664807135
"FEMINAZI: The Triggering","Action,Casual,Indie,Simulation","hyperboreanGames,Svarog Studios","Back To Basics Gaming",2017-02-20,"Windows","Memes,Indie,Casual,Action,Simulation,Singleplayer,Character Customization,Arcade,Psychological Horror,Cartoony,GameMaker,Funny,Great Soundtrack,Illuminati,Pixel Graphics,Nudity,Cartoon,Soundtrack,Story Rich,Education","Single-player",1.99,261,1011,1272,0,0,0.794811320754717,NA,0,5.5683445037611,6.91968384984741,7.14913159855741,0,0
"Finnish Roller","Action,Adventure,Casual,Indie","Tero Lunkka","Tero Lunkka",2017-01-31,"Windows","Indie,Casual,Action,Adventure","Single-player",0.99,78,74,152,0,0,0.486842105263158,NA,0,4.36944785246702,4.31748811353631,5.03043792139244,0,0
"Minimalism","Action,Adventure,Casual,Indie","PixelMouse","PixelMouse",2017-02-08,"Windows","Indie,Casual,Action,Adventure,Difficult,Platformer,Minimalist","Single-player",0.99,555,1501,2056,8,11222,0.730058365758755,0.00071288540367136,0,6.32076829425058,7.31455283232408,7.62900388965296,2.19722457733622,9.32572052301626
"Chowdertwo","Action,Adventure,Indie","Ryan Jensen","Ryan Jensen",2017-02-21,"Windows","Adventure,Indie,Action,Difficult","Single-player",2.99,2,7,9,0,0,0.777777777777778,NA,0,1.09861228866811,2.07944154167984,2.30258509299405,0,0
"Prism Collider","Action,Indie,Strategy","Gestmorph Games","Gestmorph Games",2017-01-31,"Windows","Strategy,Action,Indie,Puzzle","Single-player",0,3,12,15,0,0,0.8,NA,0,1.38629436111989,2.56494935746154,2.77258872223978,0,0
"Bunker 58","Action,Adventure,Indie","Acuze Interactives","Acuze Interactives",2017-06-10,"Windows","Action,Indie,Adventure,Horror,Survival","Single-player",0,97,42,139,0,0,0.302158273381295,NA,0,4.58496747867057,3.76120011569356,4.9416424226093,0,0
"Wayout 2: Hex","Casual,Indie","Konstructors","Hook Games,GrabTheGames",2017-02-10,"Windows,macOS,SteamOS,Linu","Casual,Indie,Puzzle,Atmospheric,Strategy,Minimalist","Single-player",0,51,337,388,0,0,0.868556701030928,NA,0,3.95124371858143,5.82304589548302,5.96357934361845,0,0
"Tank Assault X","Action,Casual,Indie","Starwind Games","Starwind Games",2017-04-05,"Windows,macOS,SteamOS,Linu","Action,Indie,Casual,Tanks","Single-player",1.99,15,24,39,0,0,0.615384615384615,NA,0,2.77258872223978,3.2188758248682,3.68887945411394,0,0
"Survival Driver","Casual,Indie,Racing","Tero Lunkka,Mikko Seppälä","Tero Lunkka",2017-08-15,"Windows","Indie,Racing,Casual","Single-player",1.99,47,45,92,1,1601,0.489130434782609,0.000624609618988132,0,3.87120101090789,3.8286413964891,4.53259949315326,0.693147180559945,7.3790081276283
"BlazBlue Centralfiction","Action","Arc System Works","H2 Interactive Co., Ltd.",2017-04-26,"Windows","Fighting,Anime,2D Fighter,Action,Great Soundtrack,Story Rich,Visual Novel,Multiplayer,Sexual Content,Local Multiplayer,Arcade,Singleplayer,Nudity,Difficult,Cute,Controller,Fantasy,eSports,Competitive,Tutorial","Single-player,Online PvP,Shared/Split Screen PvP",39.99,594,9216,9810,208,4733,0.939449541284404,0.0439467568138601,0,6.38856140554563,9.12880488399366,9.19125948416339,5.34233425196481,8.46252579007393
"Mad Dojo","Action,Indie","phime studio LLC","phime studio LLC",2018-06-15,"Windows,macOS,SteamOS,Linu","Indie,Action,Ninja,Difficult,Platformer,Pixel Graphics,Early Access,Sports,Singleplayer,Retro","Single-player",3.99,14,26,40,0,0,0.65,NA,0,2.70805020110221,3.29583686600433,3.71357206670431,0,0
"Street Fighter 30th Anniversary Collection","Action","Digital Eclipse","Capcom U.S.A, Inc.",2018-05-29,"Windows","Fighting,2D Fighter,Action,Arcade,Classic,Multiplayer,Retro,2D,Local Multiplayer,Anime,Singleplayer,Pixel Graphics","Single-player,Online PvP,Shared/Split Screen PvP",29.99,791,1715,2506,58,1737,0.684357541899441,0.0333909038572251,0,6.67456139181443,7.44775128004791,7.82684209815829,4.07753744390572,7.46049030582534
"VITATIO 2","Adventure,Casual,Indie","ColloseusX","Phat Phrog Studios",2017-04-11,"Windows","Casual,Indie,Adventure,Puzzle","Single-player",0.99,146,364,510,0,2729,0.713725490196078,0,0,4.99043258677874,5.89989735358249,6.2363695902037,0,7.91205688817901
"The Adventures of Fluffy","Adventure,Indie,RPG","RPGVideo","RPGVideo",2017-07-06,"Windows","RPG,Indie,Adventure,RPGMaker","Single-player",0,32,33,65,0,0,0.507692307692308,NA,0,3.49650756146648,3.52636052461616,4.18965474202643,0,0
"Hold your houses","Action,Strategy","WhackAKey Games","Conglomerate 5",2017-01-30,"Windows","Action,Strategy,Tower Defense,Shooter,Real Time Tactics,FPS,3D,First-Person,Atmospheric,Military,War,Survival,Combat,Base Building,Singleplayer,Violent,Female Protagonist,Memes","Single-player",0,66,53,119,1,2979,0.445378151260504,0.000335683115139308,0,4.20469261939097,3.98898404656427,4.78749174278205,0.693147180559945,7.99967857949945
"Upside Down","Action,Adventure,Casual,Indie","EGAMER","SA Industry",2017-02-14,"Windows,macOS,SteamOS,Linu","Indie,Casual,Action,Adventure,Platformer,2D,Puzzle Platformer","Single-player",10.99,119,541,660,0,0,0.81969696969697,NA,0,4.78749174278205,6.29526600143965,6.49375383985169,0,0
"Hungry Flame","Action,Casual,Indie","EGAMER","SA Industry",2017-03-08,"Windows,macO","Casual,Indie,Action","Single-player",0,89,186,275,0,0,0.676363636363636,NA,0,4.49980967033027,5.23110861685459,5.62040086571715,0,0
"LOR - League of Runners","Action,Casual,Indie","Strong Cube","Strong Cube",2017-02-13,"Windows","Casual,Action,Indie,3D Platformer,Early Access,Adventure,Runner","Single-player",0,14,8,22,0,0,0.363636363636364,NA,0,2.70805020110221,2.19722457733622,3.13549421592915,0,0
"Dungeons of Sundaria","Action,Adventure,Indie,RPG","Industry Games","Industry Games",2023-12-12,"Windows","Dungeon Crawler,Hack and Slash,RPG,PvE,Action,Action RPG,Adventure,Character Customization,Third Person,Fantasy,Class-Based,Co-op,Local Co-Op,Indie,Multiplayer,Local Multiplayer,Online Co-Op,Singleplayer,4 Player Local,Co-op Campaign","Single-player,Online Co-op,Shared/Split Screen Co-op",14.99,463,1261,1724,35,1306,0.731438515081206,0.0267993874425727,0,6.13988455222626,7.14045304310116,7.45298232946546,3.58351893845611,7.17548971362422
"Okami HD","Adventure","CAPCOM Co., Ltd.","CAPCOM Co., Ltd.",2017-12-12,"Windows","Adventure,Mythology,Great Soundtrack,Story Rich,Singleplayer,Female Protagonist,Classic,Atmospheric,Cult Classic,Action,Open World,Stylized,Colorful,Fantasy,Action RPG,Action-Adventure,Anime,RPG,JRPG,Remake","Single-player",19.99,607,7412,8019,62,2125,0.924304776156628,0.0291764705882353,0,6.41017488196617,8.91099049465672,8.98969370086056,4.14313472639153,7.66199755890189
"Xenobox VR","Action,Indie,Early Access","Motion Games Studio","Motion Games Studio",2017-07-01,"Windows","Early Access,Action,Indie,VR","Single-player",4.99,0,3,3,0,0,1,NA,1,0,1.38629436111989,1.38629436111989,0,0
"Deadly Animal Duel","Action,Casual","Night Animals","New Reality Games",2017-09-12,"Windows,macO","Action,Casual","Single-player",0,40,12,52,0,0,0.230769230769231,NA,0,3.71357206670431,2.56494935746154,3.97029191355212,0,0
"Bang Bang Fruit","Casual,Indie","Snkl Studio","Snkl Studio",2017-02-14,"Windows","Indie,Casual,Puzzle,2D,Physics,Minimalist,Short,Family Friendly,Side Scroller,Relaxing,Logic,Singleplayer,Difficult,Education","Single-player",0.99,89,119,208,1,2755,0.572115384615385,0.000362976406533575,0,4.49980967033027,4.78749174278205,5.34233425196481,0.693147180559945,7.92153563213355
"Derail Valley","Adventure,Indie,Simulation,Early Access","Altfuture","Altfuture",2019-01-25,"Windows","Early Access,Simulation,Trains,Realistic,VR,Transportation,Driving,Open World,First-Person,Physics,Immersive Sim,Economy,Singleplayer,Resource Management,Indie,Sandbox,Adventure,Replay Value,Relaxing,Procedural Generation","Single-player",39.99,225,4986,5211,289,2612,0.956822107081174,0.110643185298622,1,5.42053499927229,8.51458980554612,8.55871893824474,5.66988092298052,7.86825426552061
"WILL: A Wonderful World / WILL：美好世界","Adventure,Casual,Indie","WMY Studio","WMY Studio,PLAYISM",2017-06-06,"Windows,macO","Visual Novel,Story Rich,Choices Matter,Indie,Word Game,Casual,Puzzle,Adventure,Anime,Mystery,Female Protagonist,Singleplayer,Great Soundtrack,Choose Your Own Adventure,Atmospheric,Surreal,Fantasy,2D,Sci-fi,Cute","Single-player",14.99,354,4901,5255,0,0,0.932635585156993,NA,0,5.87211778947542,8.49739856408806,8.56712556016445,0,0
"Pizza Connection 3","Simulation,Strategy","Gentlymad Studios","Assemble Entertainment",2018-03-22,"Windows,macOS,SteamOS,Linu","Strategy,Simulation,Management,Economy,Building,Singleplayer,Indie,Sandbox,Cartoony,Retro,Difficult,Casual,Resource Management,Action,City Builder,Classic,Multiplayer,Cult Classic,Nudity,Psychological Horror","Single-player",19.99,512,504,1016,12,1652,0.496062992125984,0.00726392251815981,0,6.24027584517077,6.22455842927536,6.92461239604856,2.56494935746154,7.41034709782102
"HELLION","Action,Indie,Massively Multiplayer,Simulation","Zero Gravity","Zero Gravity",2019-10-21,"Windows","Simulation,Multiplayer,Space,Survival,Open World,Sci-fi,Massively Multiplayer,Realistic,Action,Space Sim,Indie,Early Access,First-Person,Physics,Sandbox,Building,Exploration,Singleplayer,Base Building,FPS","Single-player,Online PvP,Online Co-op",0,1849,2275,4124,14,1923,0.551648884578079,0.00728029121164847,0,7.52294091807237,7.73017479524622,8.32482129876878,2.70805020110221,7.56216163122565
"Frisky Business","Simulation","K Bros Games","K Bros Games",2017-03-24,"Windows,macO","Sexual Content,Nudity,Visual Novel,Simulation,Romance,Anime","Single-player",4.99,40,176,216,0,0,0.814814814814815,NA,0,3.71357206670431,5.17614973257383,5.37989735354046,0,0
"Fallout Shelter","RPG,Simulation,Free to Play","Bethesda Game Studios","Bethesda Softworks",2017-03-29,"Windows","Free to Play,Base Building,Survival,Post-apocalyptic,Singleplayer,Simulation,Management,Strategy,2D,Building,Casual,Crafting,Adventure,Sandbox,Multiplayer,RPG,Funny,Atmospheric,Action,Great Soundtrack","Single-player",0,7267,57143,64410,1625,42390,0.887175904362677,0.0383345128568058,0,8.89123642951606,10.9533296768348,11.0730397049599,7.39387829010776,10.6546913545379
"Dead Cells","Action,Adventure,Indie","Motion Twin","Motion Twin",2018-08-06,"Windows,macOS,SteamOS,Linu","Adventure,Action Roguelike,Metroidvania,Pixel Graphics,2D,Roguelike,Souls-like,Roguelite,Hack and Slash,Replay Value,Platformer,Roguevania,Difficult,Singleplayer,Action,Atmospheric,Dark Fantasy,Procedural Generation,Funny,Indie","Single-player",0,4123,143193,147316,2771,14880,0.972012544462244,0.18622311827957,1,8.32457884513685,11.8719556331895,11.9003420065178,7.92732436030979,9.60784051043005
"Neighboring Islands","Adventure,Indie","Angry games","ЛД: Новости визуальных новелл",2017-04-30,"Windows,SteamOS,Linu","Adventure,Indie,Interactive Fiction,Choices Matter,Casual,Visual Novel,Pirates,Nudity","Single-player",0.99,26,90,116,0,3311,0.775862068965517,0,0,3.29583686600433,4.51085950651685,4.76217393479776,0,8.10530751550515
"BADASS","Adventure,Casual,Indie,RPG,Simulation,Strategy","Toothless T-Rex","大きくて強い",2017-04-07,"Windows","Nudity,Sexual Content,NSFW,Villain Protagonist,RPGMaker,JRPG,RPG,Female Protagonist,Multiple Endings,Anime,Exploration,Singleplayer,Dark Humor,Funny,Party-Based RPG,2D,Turn-Based Combat,Romance,Top-Down,Adventure","Single-player",4.99,41,43,84,2,1947,0.511904761904762,0.00102722136620442,0,3.73766961828337,3.78418963391826,4.44265125649032,1.09861228866811,7.57455848420248
"Holdfast: Nations At War","Action,Indie,Massively Multiplayer,Simulation,Strategy","Anvil Game Studios","Anvil Game Studios",2020-03-05,"Windows","Historical,Multiplayer,War,Strategy,Military,Massively Multiplayer,Action,Simulation,Moddable,FPS,Wargame,Naval,Team-Based,Shooter,Tactical,Third-Person Shooter,First-Person,Indie,World War I,Naval Combat","Online PvP",19.99,2324,21238,23562,741,3419,0.90136660724896,0.216730038022814,1,7.75147531802146,9.96359439326825,10.0674329641244,6.60934924316738,8.13739583005665
"Ni no Kuni™ II: Revenant Kingdom","Adventure,RPG","Level-5","BANDAI NAMCO Entertainment",2018-03-23,"Windows","RPG,JRPG,Anime,Adventure,Open World,Singleplayer,Fantasy,Story Rich,Cute,Action RPG,Great Soundtrack,Hack and Slash,Dungeon Crawler,Action,City Builder,Strategy,Cartoony,Exploration,Multiplayer,Survival","Single-player",59.99,1619,8679,10298,96,10708,0.842785006797436,0.00896525961897647,0,7.39018142822643,9.0687768076544,9.2398020821258,4.57471097850338,9.27883978840087
"Grass Cutter - Mutated Lawns","Action,Casual,Indie,Simulation","Nikolai Usachev","USANIK STD",2017-03-24,"Windows,macOS,SteamOS,Linu","Difficult,Gore,Action,Souls-like,Simulation,Arcade,Voxel,Precision Platformer,Controller,Puzzle,Shooter,Indie,Idler,Experimental,Action RPG,Puzzle Platformer,Top-Down,Singleplayer,Free to Play,Top-Down Shooter","Single-player",0,38,279,317,0,0,0.8801261829653,NA,0,3.66356164612965,5.63478960316925,5.76205138278018,0,0
"Killer Elite – Time to Die","Action,Indie,Massively Multiplayer","Wioleta Moniuszko","WRGenesis",2017-04-28,"Windows","Action,Violent,Massively Multiplayer,Indie","Online PvP,Shared/Split Screen PvP,Online Co-op,Shared/Split Screen Co-op",0,22,5,27,0,0,0.185185185185185,NA,0,3.13549421592915,1.79175946922805,3.3322045101752,0,0
"Spoids","Action,Indie,Strategy","AirWave Games","BindleBot",2017-02-20,"Windows","Strategy,Indie,Action,Tower Defense,Old School,Sci-fi","Single-player",2.99,28,74,102,0,0,0.725490196078431,NA,0,3.36729582998647,4.31748811353631,4.63472898822964,0,0
